2014-03-27	18:57:13		1395957514	109118	2	4299986997	**** Unrecognized command - say
2014-03-27	18:57:16		1395957514	109177	2	4299990746	**** Unrecognized command - say
2014-03-27	18:57:16		1395957514	109178	2	4299990747	**** Unrecognized command - say
2014-03-27	18:57:44		1395957514	109271	2	4300018040	**** Unrecognized command - say
2014-03-27	18:57:44		1395957514	109272	2	4300018040	**** Unrecognized command - say
2014-03-27	18:57:48		1395957514	109287	2	4300021732	**** Unrecognized command - yes
2014-03-27	18:57:48		1395957514	109288	2	4300021734	**** Unrecognized command - say
2014-03-27	18:58:19		1395957514	109316	2	4300053523	**** Unrecognized command - say
2014-03-27	18:58:19		1395957514	109317	2	4300053525	**** Unrecognized command - say
2014-03-27	18:58:25		1395957514	109366	2	4300058785	**** Unrecognized command - say
2014-03-27	18:58:25		1395957514	109367	2	4300058788	**** Unrecognized command - say
2014-03-27	18:58:31		1395957514	109407	2	4300064792	**** Unrecognized command - tell
2014-03-27	18:58:35		1395957514	109423	2	4300069444	**** Unrecognized command - say
2014-03-27	18:58:35		1395957514	109424	2	4300069444	**** Unrecognized command - say
2014-03-27	18:58:40		1395957514	109461	2	4300073889	**** Unrecognized command - say
2014-03-27	18:58:40		1395957514	109462	2	4300073891	**** Unrecognized command - say
2014-03-27	18:58:45		1395957514	109507	2	4300078650	**** Unrecognized command - say
2014-03-27	18:58:45		1395957514	109508	2	4300078652	**** Unrecognized command - say
2014-03-27	18:58:47		1395957514	109543	2	4300080805	**** Unrecognized command - say
2014-03-27	18:58:47		1395957514	109544	2	4300080805	**** Unrecognized command - say
2014-03-27	18:58:48		1395957514	109562	2	4300082208	**** Unrecognized command - say
2014-03-27	18:58:48		1395957514	109563	2	4300082208	**** Unrecognized command - say
2014-03-27	18:59:02		1395957514	109618	2	4300096685	**** Unrecognized command - say
2014-03-27	18:59:02		1395957514	109619	2	4300096685	**** Unrecognized command - say
2014-03-27	18:59:04		1395957514	109636	2	4300098254	**** Unrecognized command - say
2014-03-27	18:59:04		1395957514	109637	2	4300098255	**** Unrecognized command - say
2014-03-27	18:59:09		1395957514	109670	2	4300102974	**** Unrecognized command - say
2014-03-27	18:59:09		1395957514	109671	2	4300102977	**** Unrecognized command - say
